Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
"31.45615612, 77.6375",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.45615612, 77.6375",31.45615612,77.6375,4,Severely Vulnerable
"31.5284799063, 77.7727",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5284799063, 77.7727",31.5284799063,77.7727,4,Severely Vulnerable
"30.5316379757, 77.3085",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5316379757, 77.3085",30.5316379757,77.3085,4,Severely Vulnerable
"31.8804233759, 77.1325",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8804233759, 77.1325",31.8804233759,77.1325,4,Severely Vulnerable
"31.0900732881, 77.7688",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0900732881, 77.7688",31.0900732881,77.7688,4,Severely Vulnerable
"32.1769395451, 76.3021",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1769395451, 76.3021",32.1769395451,76.3021,4,Severely Vulnerable
"30.5642332821, 77.2968",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5642332821, 77.2968",30.5642332821,77.2968,4,Severely Vulnerable
"32.2078250586, 76.0359",,JAWALI,KANGRA,HIMACHAL PRADESH,,"32.2078250586, 76.0359",32.2078250586,76.0359,4,Severely Vulnerable
"32.1941014804, 76.3169",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1941014804, 76.3169",32.1941014804,76.3169,4,Severely Vulnerable
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.79285175, 76.8948","31.79285175, 76.8948",31.79285175,76.8948,4,Severely Vulnerable
"30.8784545883, 77.0699",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8784545883, 77.0699",30.8784545883,77.0699,4,Severely Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.81637951, 77.0013","31.81637951, 77.0013",31.81637951,77.0013,4,Severely Vulnerable
"32.6185862047, 77.1522",,LAHUL,LAHUL & SPITI,HIMACHAL PRADESH,,"32.6185862047, 77.1522",32.6185862047,77.1522,4,Severely Vulnerable
"30.9151997808, 77.6415",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9151997808, 77.6415",30.9151997808,77.6415,4,Severely Vulnerable
"31.4610579574, 77.6678",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4610579574, 77.6678",31.4610579574,77.6678,4,Severely Vulnerable
"31.1048623785, 77.2007",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1048623785, 77.2007",31.1048623785,77.2007,4,Severely Vulnerable
"31.3993188897, 77.5084",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.3993188897, 77.5084",31.3993188897,77.5084,4,Severely Vulnerable
"30.9491318758, 77.2075",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9491318758, 77.2075",30.9491318758,77.2075,4,Severely Vulnerable
"30.9720208388, 77.3104",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"30.9720208388, 77.3104",30.9720208388,77.3104,4,Severely Vulnerable
"76.7338, 31.3772071516",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7338, 31.3772071516",76.7338,31.3772071516,4,Severely Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.88640841, 76.9124","31.88640841, 76.9124",31.88640841,76.9124,4,Severely Vulnerable
"31.6205007263, 77.3082",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6205007263, 77.3082",31.6205007263,77.3082,4,Severely Vulnerable
"31.1314909967, 77.7483",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1314909967, 77.7483",31.1314909967,77.7483,4,Severely Vulnerable
"76.7918, 31.25749093",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7918, 31.25749093",76.7918,31.25749093,4,Severely Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.93404993, 76.8703","31.93404993, 76.8703",31.93404993,76.8703,4,Severely Vulnerable
"31.9680287243, 76.2043",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.9680287243, 76.2043",31.9680287243,76.2043,4,Severely Vulnerable
"31.197507366, 77.6727",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.197507366, 77.6727",31.197507366,77.6727,4,Severely Vulnerable
"31.1554445359, 77.2406",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1554445359, 77.2406",31.1554445359,77.2406,4,Severely Vulnerable
"32.1322685481, 76.2972",,KANGRA,KANGRA,HIMACHAL PRADESH,,"32.1322685481, 76.2972",32.1322685481,76.2972,4,Severely Vulnerable
"32.4654339481, 75.9198",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4654339481, 75.9198",32.4654339481,75.9198,4,Severely Vulnerable
"31.2153500787, 77.7289",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2153500787, 77.7289",31.2153500787,77.7289,4,Severely Vulnerable
"30.8346882831, 77.6084",,KUPVI,SHIMLA,HIMACHAL PRADESH,,"30.8346882831, 77.6084",30.8346882831,77.6084,4,Severely Vulnerable
"31.5103054545, 78.17",,KALPA,KINNAUR,HIMACHAL PRADESH,,"31.5103054545, 78.17",31.5103054545,78.17,4,Severely Vulnerable
"32.2694967869, 76.2243",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2694967869, 76.2243",32.2694967869,76.2243,4,Severely Vulnerable
"30.8989055486, 77.1033",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8989055486, 77.1033",30.8989055486,77.1033,4,Severely Vulnerable
"30.8980224093, 77.0695",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8980224093, 77.0695",30.8980224093,77.0695,4,Severely Vulnerable
"30.7389386465, 77.242",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7389386465, 77.242",30.7389386465,77.242,4,Severely Vulnerable
"31.2383797827, 77.8789",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2383797827, 77.8789",31.2383797827,77.8789,4,Severely Vulnerable
"30.9936288777, 77.2159",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"30.9936288777, 77.2159",30.9936288777,77.2159,4,Severely Vulnerable
"31.2911311255, 77.4361",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2911311255, 77.4361",31.2911311255,77.4361,4,Severely Vulnerable
"32.1097530169, 77.1638",,KULLU,KULLU,HIMACHAL PRADESH,,"32.1097530169, 77.1638",32.1097530169,77.1638,4,Severely Vulnerable
"31.5988156886, 77.4782",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.5988156886, 77.4782",31.5988156886,77.4782,4,Severely Vulnerable
"32.2178365659, 76.277",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2178365659, 76.277",32.2178365659,76.277,4,Severely Vulnerable
"31.1349363495, 77.4753",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.1349363495, 77.4753",31.1349363495,77.4753,4,Severely Vulnerable
"30.9179796367, 77.7085",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9179796367, 77.7085",30.9179796367,77.7085,4,Severely Vulnerable
"31.2825658573, 77.8772",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2825658573, 77.8772",31.2825658573,77.8772,4,Severely Vulnerable
"76.8777, 31.3202802531",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8777, 31.3202802531",76.8777,31.3202802531,4,Severely Vulnerable
"31.4563901182, 77.637",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4563901182, 77.637",31.4563901182,77.637,4,Severely Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.624456, 76.8757","31.624456, 76.8757",31.624456,76.8757,4,Severely Vulnerable
"32.2320809034, 76.3642",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2320809034, 76.3642",32.2320809034,76.3642,4,Severely Vulnerable
"30.8325047635, 77.5977",,KUPVI,SHIMLA,HIMACHAL PRADESH,,"30.8325047635, 77.5977",30.8325047635,77.5977,4,Severely Vulnerable
"32.0636162727, 76.6963",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0636162727, 76.6963",32.0636162727,76.6963,4,Severely Vulnerable
"30.85703068, 76.9545",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.85703068, 76.9545",30.85703068,76.9545,4,Severely Vulnerable
"30.9239555616, 76.931",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9239555616, 76.931",30.9239555616,76.931,4,Severely Vulnerable
"31.6237969825, 76.5618",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6237969825, 76.5618",31.6237969825,76.5618,4,Severely Vulnerable
"31.5546778518, 77.8033",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5546778518, 77.8033",31.5546778518,77.8033,4,Severely Vulnerable
"30.928293349, 77.6728",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.928293349, 77.6728",30.928293349,77.6728,4,Severely Vulnerable
"31.110587174, 77.1635",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.110587174, 77.1635",31.110587174,77.1635,4,Severely Vulnerable
"31.7274804337, 76.507",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.7274804337, 76.507",31.7274804337,76.507,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.68435921, 76.9383","31.68435921, 76.9383",31.68435921,76.9383,4,Severely Vulnerable
"31.4416762218, 77.6336",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4416762218, 77.6336",31.4416762218,77.6336,4,Severely Vulnerable
"31.4421076892, 77.6248",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4421076892, 77.6248",31.4421076892,77.6248,4,Severely Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.564898, 76.8004","31.564898, 76.8004",31.564898,76.8004,4,Severely Vulnerable
"31.608448157, 77.3105",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.608448157, 77.3105",31.608448157,77.3105,4,Severely Vulnerable
"30.6302255829, 77.6852",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6302255829, 77.6852",30.6302255829,77.6852,4,Severely Vulnerable
"32.2325290216, 76.3389",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2325290216, 76.3389",32.2325290216,76.3389,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.68278366, 77.2848","31.68278366, 77.2848",31.68278366,77.2848,4,Severely Vulnerable
"30.9896491574, 77.6734",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9896491574, 77.6734",30.9896491574,77.6734,4,Severely Vulnerable
"32.2444942769, 76.3361",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2444942769, 76.3361",32.2444942769,76.3361,4,Severely Vulnerable
"32.274421492, 75.9156",,NURPUR,KANGRA,HIMACHAL PRADESH,,"32.274421492, 75.9156",32.274421492,75.9156,4,Severely Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.72333885, 76.7684","31.72333885, 76.7684",31.72333885,76.7684,4,Severely Vulnerable
"30.8331118806, 77.2089",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.8331118806, 77.2089",30.8331118806,77.2089,4,Severely Vulnerable
"32.302761772, 75.8834",,NURPUR,KANGRA,HIMACHAL PRADESH,,"32.302761772, 75.8834",32.302761772,75.8834,4,Severely Vulnerable
"32.2735210513, 77.1805",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2735210513, 77.1805",32.2735210513,77.1805,4,Severely Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.86614458, 76.8643","31.86614458, 76.8643",31.86614458,76.8643,4,Severely Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.59259348, 76.7544","31.59259348, 76.7544",31.59259348,76.7544,4,Severely Vulnerable
"30.9215721017, 77.1654",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9215721017, 77.1654",30.9215721017,77.1654,4,Severely Vulnerable
"32.1672708181, 76.3417",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1672708181, 76.3417",32.1672708181,76.3417,4,Severely Vulnerable
"30.5237464147, 77.2473",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5237464147, 77.2473",30.5237464147,77.2473,4,Severely Vulnerable
"31.1310528333, 77.7425",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1310528333, 77.7425",31.1310528333,77.7425,4,Severely Vulnerable
"30.8300182295, 77.1862",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.8300182295, 77.1862",30.8300182295,77.1862,4,Severely Vulnerable
"31.1169975359, 77.7521",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1169975359, 77.7521",31.1169975359,77.7521,4,Severely Vulnerable
"30.7754087385, 77.2985",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.7754087385, 77.2985",30.7754087385,77.2985,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.71703711, 76.9329","31.71703711, 76.9329",31.71703711,76.9329,4,Severely Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.78798691, 77.163","31.78798691, 77.163",31.78798691,77.163,4,Severely Vulnerable
"31.3220435523, 77.342",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3220435523, 77.342",31.3220435523,77.342,4,Severely Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.60041381, 76.8177","31.60041381, 76.8177",31.60041381,76.8177,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.64042574, 77.2983","31.64042574, 77.2983",31.64042574,77.2983,4,Severely Vulnerable
"76.7711, 31.3636692162",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7711, 31.3636692162",76.7711,31.3636692162,4,Severely Vulnerable
"32.0453530541, 77.1281",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0453530541, 77.1281",32.0453530541,77.1281,4,Severely Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.86278674, 76.8465","31.86278674, 76.8465",31.86278674,76.8465,4,Severely Vulnerable
"31.0236474635, 76.9588",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"31.0236474635, 76.9588",31.0236474635,76.9588,4,Severely Vulnerable
"32.5542506318, 76.1293",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5542506318, 76.1293",32.5542506318,76.1293,4,Severely Vulnerable
"32.1354546307, 76.5559",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1354546307, 76.5559",32.1354546307,76.5559,4,Severely Vulnerable
"32.2148695175, 76.376",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2148695175, 76.376",32.2148695175,76.376,4,Severely Vulnerable
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.75511604, 76.859","31.75511604, 76.859",31.75511604,76.859,4,Severely Vulnerable
"31.4425739597, 77.6262",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4425739597, 77.6262",31.4425739597,77.6262,4,Severely Vulnerable
"31.2177996257, 77.8428",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2177996257, 77.8428",31.2177996257,77.8428,4,Severely Vulnerable
"31.5373654838, 78.017",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5373654838, 78.017",31.5373654838,78.017,4,Severely Vulnerable
"30.5544718385, 77.2868",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5544718385, 77.2868",30.5544718385,77.2868,4,Severely Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.98884607, 76.7617","31.98884607, 76.7617",31.98884607,76.7617,4,Severely Vulnerable
"31.108068369, 77.2005",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.108068369, 77.2005",31.108068369,77.2005,4,Severely Vulnerable
"31.3855682533, 77.7062",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3855682533, 77.7062",31.3855682533,77.7062,4,Severely Vulnerable
"31.4749090391, 77.6738",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4749090391, 77.6738",31.4749090391,77.6738,4,Severely Vulnerable
"31.2765144552, 77.5137",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.2765144552, 77.5137",31.2765144552,77.5137,4,Severely Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.65858428, 76.9443","31.65858428, 76.9443",31.65858428,76.9443,4,Severely Vulnerable
"76.7888, 31.3709360209",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7888, 31.3709360209",76.7888,31.3709360209,4,Severely Vulnerable
"31.1040916563, 77.1652",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1040916563, 77.1652",31.1040916563,77.1652,4,Severely Vulnerable
"31.1581132631, 76.8681",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1581132631, 76.8681",31.1581132631,76.8681,4,Severely Vulnerable
"32.5955849074, 76.0706",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5955849074, 76.0706",32.5955849074,76.0706,4,Severely Vulnerable
"31.9900367175, 76.1559",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.9900367175, 76.1559",31.9900367175,76.1559,4,Severely Vulnerable
"31.4983344375, 77.4206",,ANI,KULLU,HIMACHAL PRADESH,,"31.4983344375, 77.4206",31.4983344375,77.4206,4,Severely Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.68883808, 76.6922","31.68883808, 76.6922",31.68883808,76.6922,4,Severely Vulnerable
"31.6899548391, 77.2827",,SAINJ,KULLU,HIMACHAL PRADESH,,"31.6899548391, 77.2827",31.6899548391,77.2827,4,Severely Vulnerable
"31.188110908, 76.9766",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.188110908, 76.9766",31.188110908,76.9766,4,Severely Vulnerable
"31.1252852124, 77.7414",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1252852124, 77.7414",31.1252852124,77.7414,4,Severely Vulnerable
"32.1368378153, 76.5356",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1368378153, 76.5356",32.1368378153,76.5356,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.63096931, 77.294","31.63096931, 77.294",31.63096931,77.294,4,Severely Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.6815683, 76.8258","31.6815683, 76.8258",31.6815683,76.8258,4,Severely Vulnerable
"31.0809359694, 77.7073",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0809359694, 77.7073",31.0809359694,77.7073,4,Severely Vulnerable
"31.0915949371, 77.0395",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0915949371, 77.0395",31.0915949371,77.0395,4,Severely Vulnerable
"31.8716622717, 76.2224",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.8716622717, 76.2224",31.8716622717,76.2224,4,Severely Vulnerable
"32.554125842, 76.1223",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.554125842, 76.1223",32.554125842,76.1223,4,Severely Vulnerable
"32.2433617527, 76.3092",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2433617527, 76.3092",32.2433617527,76.3092,4,Severely Vulnerable
"31.7177956016, 76.5623",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.7177956016, 76.5623",31.7177956016,76.5623,4,Severely Vulnerable
"30.8664167657, 76.9499",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8664167657, 76.9499",30.8664167657,76.9499,4,Severely Vulnerable
"31.0779478448, 77.3882",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0779478448, 77.3882",31.0779478448,77.3882,4,Severely Vulnerable
"31.1011177246, 76.9696",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1011177246, 76.9696",31.1011177246,76.9696,4,Severely Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.64167628, 76.8589","31.64167628, 76.8589",31.64167628,76.8589,4,Severely Vulnerable
,,SUNDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.54970627, 76.8886","31.54970627, 76.8886",31.54970627,76.8886,4,Severely Vulnerable
"32.0379209259, 77.1411",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0379209259, 77.1411",32.0379209259,77.1411,4,Severely Vulnerable
"76.8206, 31.3075934493",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8206, 31.3075934493",76.8206,31.3075934493,4,Severely Vulnerable
"32.4339844238, 75.9746",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4339844238, 75.9746",32.4339844238,75.9746,4,Severely Vulnerable
"76.6867, 31.4840203692",,BHARARI,BILASPUR,HIMACHAL PRADESH,,"76.6867, 31.4840203692",76.6867,31.4840203692,4,Severely Vulnerable
"30.9671588618, 76.919",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"30.9671588618, 76.919",30.9671588618,76.919,4,Severely Vulnerable
"31.6236068798, 76.5405",,BARSAR,HAMIRPUR,HIMACHAL PRADESH,,"31.6236068798, 76.5405",31.6236068798,76.5405,4,Severely Vulnerable
"30.9281713012, 77.0607",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9281713012, 77.0607",30.9281713012,77.0607,4,Severely Vulnerable
"31.1105460561, 77.8081",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1105460561, 77.8081",31.1105460561,77.8081,4,Severely Vulnerable
"32.1393190165, 76.482",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1393190165, 76.482",32.1393190165,76.482,4,Severely Vulnerable
"31.5618200714, 77.4112",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.5618200714, 77.4112",31.5618200714,77.4112,4,Severely Vulnerable
"32.206720846, 76.3242",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.206720846, 76.3242",32.206720846,76.3242,4,Severely Vulnerable
"31.23735772, 77.8795",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.23735772, 77.8795",31.23735772,77.8795,4,Severely Vulnerable
"30.9074699921, 77.0835",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9074699921, 77.0835",30.9074699921,77.0835,4,Severely Vulnerable
"31.8700165279, 76.3216",,JAWALA MUKHI,KANGRA,HIMACHAL PRADESH,,"31.8700165279, 76.3216",31.8700165279,76.3216,4,Severely Vulnerable
"32.0376711462, 77.1264",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0376711462, 77.1264",32.0376711462,77.1264,4,Severely Vulnerable
"31.0524810651, 77.4429",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0524810651, 77.4429",31.0524810651,77.4429,4,Severely Vulnerable
"30.8985795003, 77.104",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8985795003, 77.104",30.8985795003,77.104,4,Severely Vulnerable
"31.339429365, 77.4403",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.339429365, 77.4403",31.339429365,77.4403,4,Severely Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.86483582, 76.7199","31.86483582, 76.7199",31.86483582,76.7199,4,Severely Vulnerable
"31.4611295589, 77.6744",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4611295589, 77.6744",31.4611295589,77.6744,4,Severely Vulnerable
"32.3938694767, 75.94",,NURPUR,KANGRA,HIMACHAL PRADESH,,"32.3938694767, 75.94",32.3938694767,75.94,4,Severely Vulnerable
"31.9678932448, 76.2051",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.9678932448, 76.2051",31.9678932448,76.2051,4,Severely Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.65265113, 77.1089","31.65265113, 77.1089",31.65265113,77.1089,4,Severely Vulnerable
"31.3524028895, 77.4825",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3524028895, 77.4825",31.3524028895,77.4825,4,Severely Vulnerable
"30.8806766421, 77.2135",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8806766421, 77.2135",30.8806766421,77.2135,4,Severely Vulnerable
"31.0748424117, 77.386",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0748424117, 77.386",31.0748424117,77.386,4,Severely Vulnerable
"31.1838408451, 77.6887",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1838408451, 77.6887",31.1838408451,77.6887,4,Severely Vulnerable
"30.9940078947, 77.4967",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9940078947, 77.4967",30.9940078947,77.4967,4,Severely Vulnerable
"31.6549051819, 77.3116",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6549051819, 77.3116",31.6549051819,77.3116,4,Severely Vulnerable
"31.3902673995, 77.6684",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3902673995, 77.6684",31.3902673995,77.6684,4,Severely Vulnerable
"31.2065848755, 77.7825",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2065848755, 77.7825",31.2065848755,77.7825,4,Severely Vulnerable
"30.9519902365, 77.293",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"30.9519902365, 77.293",30.9519902365,77.293,4,Severely Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.83909645, 76.8366","31.83909645, 76.8366",31.83909645,76.8366,4,Severely Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.90842028, 76.8242","31.90842028, 76.8242",31.90842028,76.8242,4,Severely Vulnerable
"30.8642412974, 77.1872",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8642412974, 77.1872",30.8642412974,77.1872,4,Severely Vulnerable
"30.7130810072, 77.1332",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7130810072, 77.1332",30.7130810072,77.1332,4,Severely Vulnerable
"30.8777900719, 77.209",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8777900719, 77.209",30.8777900719,77.209,4,Severely Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.88346484, 76.8393","31.88346484, 76.8393",31.88346484,76.8393,4,Severely Vulnerable
"31.8802543978, 77.1327",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8802543978, 77.1327",31.8802543978,77.1327,4,Severely Vulnerable
"31.7191007409, 76.6576",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.7191007409, 76.6576",31.7191007409,76.6576,4,Severely Vulnerable
"32.7110913765, 76.0823",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7110913765, 76.0823",32.7110913765,76.0823,4,Severely Vulnerable
"31.4557697723, 77.6613",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4557697723, 77.6613",31.4557697723,77.6613,4,Severely Vulnerable
"31.1034256907, 77.1954",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1034256907, 77.1954",31.1034256907,77.1954,4,Severely Vulnerable
"31.4295734933, 77.6264",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4295734933, 77.6264",31.4295734933,77.6264,4,Severely Vulnerable
"31.3441686066, 77.4081",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3441686066, 77.4081",31.3441686066,77.4081,4,Severely Vulnerable
