lat,lon,District,TEHSIL,elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,landuse_type,ndvi,rainfall_7day,rainfall_15day,label,Exposure
32.01704486,76.8045,MANDI,JOGINDAR NAGAR,1595,28.894411,148.17255,43.0,12.56642037999374,1982.9187831385857,55.23911520998835,0,forest,0.62061733,31.966,69.861,4,Severely Vulnerable
30.9482262462,77.207,SOLAN,KANDAGHAT,1848,18.91288,109.29005,29.0,56.143946660700514,1550.3043410054745,1093.749574346483,0,nature_reserve,0.4463757,28.054,61.396,4,Severely Vulnerable
31.60050891,76.7555,MANDI,BALDWARA,918,17.624128,255.25644,24.0,54.7074687976269,1427.6126557892546,530.4737467159081,0,forest,0.5538715,32.704,71.527,4,Severely Vulnerable
31.9560654951,77.1821,KULLU,BHUNTAR,1268,21.359995,299.74487,34.0,27.999222509183216,2.21150810043833,87.20011504770801,49,heath,0.49317443,21.894,47.828,4,Severely Vulnerable
30.8988030979,77.2825,SIRMAUR,RANHOT,1587,19.068558,169.2157,30.0,140.22147434438054,949.560387941562,828.9933790406411,2,forest,0.56117934,28.054,61.396,4,Severely Vulnerable
31.9638908899,77.1066,KULLU,KULLU,1244,27.764296,47.48955,39.0,34.38260192792992,0.0,66.04601309361665,39,residential,0.20416199,31.966,69.861,4,Severely Vulnerable
32.6573946701,75.9272,CHAMBA,SAL@NI,1507,33.566063,226.97493,51.0,132.66647558853788,3672.0825499412153,1237.8565541748565,0,forest,0.335173,27.883,60.881,4,Severely Vulnerable
31.9572592224,77.0684,KULLU,KULLU,1558,38.95485,323.1301,52.0,191.38248299639045,1293.5623843320896,240.84217800327772,1,forest,0.39950284,31.966,69.861,4,Severely Vulnerable
31.0906226333,77.2852,SHIMLA,THEOG,2587,17.3429,68.7495,26.0,4.784662400010368,1101.0512252509423,1440.2109364460223,0,forest,0.22877902,28.054,61.396,4,Severely Vulnerable
31.7003993462,77.2826,KULLU,SAINJ,1556,24.576769,225.0,42.0,112.36081800628865,1346.495715242113,770.3602999625842,0,forest,0.63276416,21.894,47.828,4,Severely Vulnerable
32.00661787,76.7961,MANDI,JOGINDAR NAGAR,1386,15.445809,159.44395,22.0,40.19173787979014,1765.7329456075668,299.4182887066287,0,residential,0.8259993,31.966,69.861,4,Severely Vulnerable
32.319402175,75.9294,KANGRA,NURPUR,586,17.430038,191.88866,21.0,159.15298807122196,830.9252920352853,121.05532234524992,1,forest,0.7450746,34.019,74.359,4,Severely Vulnerable
31.67269586,77.2897,MANDI,BALICHAUKI,1318,25.279118,38.047043,34.0,31.657397651823818,1925.5530927031555,405.9375518308926,0,forest,0.6968952,21.894,47.828,4,Severely Vulnerable
31.71484693,77.1942,MANDI,AUT,1354,16.25149,176.82018,28.0,36.13266668336031,664.1180424405715,555.7918559453544,1,forest,0.3617743,21.894,47.828,4,Severely Vulnerable
31.80363396,76.7513,MANDI,DHARAMPUR,852,18.435543,75.96375,25.0,205.36419431925026,664.5784637393182,614.817610730969,1,residential,0.32499236,31.966,69.861,4,Severely Vulnerable
32.5668061802,75.9919,CHAMBA,DALHOUSIE,1232,4.713325,348.69006,19.0,11.742712027964853,1255.1235287571947,2.3733285593124562,0,forest,0.1409545,34.019,74.359,4,Severely Vulnerable
31.64252671,77.2811,MANDI,BALICHAUKI,2196,14.852997,142.43141,50.0,404.3538600194576,3397.850200104996,636.4721897694471,0,forest,0.5766256,21.894,47.828,4,Severely Vulnerable
31.0136605705,77.1708,SHIMLA,SHIMLA,1225,25.433996,125.31121,42.0,190.69581266113877,274.4393366759748,76.49058792399109,19,forest,0.40087146,28.054,61.396,4,Severely Vulnerable
31.69561647,76.7963,MANDI,SARKAGHAT,1029,24.15131,295.641,34.0,49.97617165879787,849.1437397738315,1201.8547576168557,1,forest,0.6119158,31.966,69.861,4,Severely Vulnerable
31.1018387735,77.199,SHIMLA,SHIMLA,2191,33.40856,168.69006,52.0,38.35569085411751,0.966907433513273,244.75287767833086,2225,residential,0.14112432,28.054,61.396,4,Severely Vulnerable
31.4542275184,77.6205,KULLU,NERMAND,1259,25.877468,216.8699,41.0,37.2844077752189,1086.7525322669555,228.50448438596038,4,residential,0.5425019,23.856,52.159,4,Severely Vulnerable
31.212961069,77.8017,SHIMLA,CHIRGAON,1603,38.528927,336.0375,54.0,147.94812930596675,569.8599973865678,118.84747761141567,2,forest,0.78833026,23.856,52.159,4,Severely Vulnerable
32.03250227,76.6777,MANDI,JOGINDAR NAGAR,1221,9.185,53.130104,18.0,25.983773191070217,1529.858428681686,175.97169677899177,0,residential,0.5983989,31.966,69.861,4,Severely Vulnerable
31.5665058409,77.9447,KINNAUR,NICHAR,1643,34.54706,350.5377,47.0,26.53419825563857,363.837566998341,286.18021193376956,2,forest,0.55704397,27.205,59.479,4,Severely Vulnerable
31.0819416015,77.1729,SHIMLA,SHIMLA,1968,3.8142064,194.03624,14.0,0.8204857740126881,6.157320362106529,323.09382966265684,936,forest,0.014636343,28.054,61.396,4,Severely Vulnerable
31.6078358696,76.3425,UNA,BANG>NA,539,9.752994,41.185925,16.0,63.23491511869341,2317.020269815665,207.88641519874383,0,forest,0.24680074,33.13,72.516,4,Severely Vulnerable
32.6359081009,75.9341,CHAMBA,SAL@NI,741,20.470816,197.65013,27.0,324.55484801865447,1198.0878482344574,379.5554142891676,0,forest,0.22324888,27.883,60.881,4,Severely Vulnerable
31.4338983364,77.6249,SHIMLA,RAMPUR,1103,19.749327,234.16235,31.0,67.41179565763186,1080.949277734226,278.67105001504626,3,residential,0.33520338,23.856,52.159,4,Severely Vulnerable
31.9562161024,77.1822,KULLU,BHUNTAR,1268,21.359995,299.74487,34.0,34.380948077152055,0.0,82.05468246551558,49,heath,0.647504,21.894,47.828,4,Severely Vulnerable
31.5299575093,76.5929,HAMIRPUR,DHATWAL,744,21.376596,231.70984,35.0,1.079091156589447,2982.4907605478566,337.50334174313997,0,forest,0.36654505,33.13,72.516,4,Severely Vulnerable
30.9807774974,77.4251,SIRMAUR,RANHOT,1744,21.276712,94.76364,28.0,203.8593201921003,1263.1104371965007,801.2379931569644,1,forest,0.41297936,28.054,61.396,4,Severely Vulnerable
31.5240976735,76.4494,HAMIRPUR,BARSAR,835,5.9111123,38.65981,6.0,16.846505471348976,636.259123827657,3041.9808781274496,2,forest,0.3281815,33.13,72.516,4,Severely Vulnerable
30.9972203946,77.3158,SHIMLA,THEOG,1318,20.417892,182.48955,29.0,32.694276510608994,1337.185451625913,429.67196569012833,0,forest,0.3560149,28.054,61.396,4,Severely Vulnerable
31.0506963914,77.1877,SHIMLA,SHIMLA,1710,26.187,152.59242,37.0,48.26845055250234,38.99481901704269,439.3319129100663,51,forest,0.5477053,28.054,61.396,4,Severely Vulnerable
31.45615612,77.6375,KULLU,NERMAND,996,34.279167,157.6938,55.0,37.635381392099525,898.3602815438644,104.02481062193574,4,residential,0.07858936,23.856,52.159,4,Severely Vulnerable
31.5284799063,77.7727,SHIMLA,RAMPUR,1258,29.090893,324.4623,35.0,245.08175031613686,702.0250178948205,182.41255357531244,4,residential,0.4961386,23.856,52.159,4,Severely Vulnerable
30.5316379757,77.3085,SIRMAUR,NAHAN,487,14.984246,115.01689,20.0,255.03489984110186,3062.0820943843696,110.2833702457929,0,forest,0.65971524,32.082,70.255,4,Severely Vulnerable
31.8804233759,77.1325,KULLU,BHUNTAR,1341,24.495296,62.52557,36.0,45.03750004740956,1137.4263460014392,349.08303992577527,3,forest,0.43323362,21.894,47.828,4,Severely Vulnerable
31.0900732881,77.7688,SHIMLA,JUBBAL,1683,17.430038,325.4915,29.0,138.5379925481515,2807.1135441243036,300.8170898167192,0,forest,0.5232703,28.054,61.396,4,Severely Vulnerable
32.1769395451,76.3021,KANGRA,DHARMSHALA,982,14.9319105,284.03625,20.0,250.54500660291598,2149.3636204686527,313.8826513952798,0,forest,0.635468,34.019,74.359,4,Severely Vulnerable
30.5642332821,77.2968,SIRMAUR,NAHAN,884,11.165251,55.00798,20.0,52.84207645214013,187.69726096249354,3049.968100253752,16,residential,0.6731653,32.082,70.255,4,Severely Vulnerable
32.2078250586,76.0359,KANGRA,JAWALI,599,7.865801,110.556046,11.0,86.27363025536442,2921.257186945347,304.66389711383755,0,forest,0.3454439,34.019,74.359,4,Severely Vulnerable
32.1941014804,76.3169,KANGRA,DHARMSHALA,1139,16.25149,123.69007,24.0,41.45892871781281,444.3574182471146,191.02151661320187,59,farmland,0.6625467,34.019,74.359,4,Severely Vulnerable
31.79285175,76.8948,MANDI,KOTLI,769,25.676237,47.72631,36.0,11.759287862083372,2168.741719681946,258.0234084005376,0,residential,0.62907535,31.966,69.861,4,Severely Vulnerable
30.8784545883,77.0699,SOLAN,SOLAN,1451,12.880515,81.869896,21.0,46.205122180208505,1281.229142059748,153.391420694587,0,forest,0.48506695,32.197,70.464,4,Severely Vulnerable
31.81637951,77.0013,MANDI,PADHAR,1399,25.650908,45.0,43.0,326.0191709497082,2288.3922830751203,472.2637401915982,0,forest,0.7772635,31.966,69.861,4,Severely Vulnerable
32.6185862047,77.1522,LAHUL & SPITI,LAHUL,3247,10.717058,160.01689,19.0,38.927282563941056,51.24894699494034,166.41627880404113,95,farmland,0.22081219,18.923,41.302,4,Severely Vulnerable
30.9151997808,77.6415,SHIMLA,NERUA,1177,9.92074,56.309933,13.0,44.41442739347334,428.9358138242984,31.141397708091944,1,forest,-0.0022906086,28.054,61.396,4,Severely Vulnerable
31.4610579574,77.6678,SHIMLA,RAMPUR,1014,29.59706,4.8990927,41.0,165.6438216956705,229.0130760508714,98.79178481957801,3,residential,0.41191822,23.856,52.159,4,Severely Vulnerable
31.1048623785,77.2007,SHIMLA,SHIMLA,2344,28.685032,161.02959,45.0,16.018546883360575,0.0,577.1881986634982,2011,forest,0.20397414,28.054,61.396,4,Severely Vulnerable
31.3993188897,77.5084,KULLU,NERMAND,2249,38.442337,123.36636,57.0,182.03196713647085,3596.8333493734276,687.5186263269705,0,forest,0.39467818,23.856,52.159,4,Severely Vulnerable
30.9491318758,77.2075,SOLAN,KANDAGHAT,1806,34.45825,55.561012,58.0,31.887587816072408,1522.4743145986802,1068.5200151101549,0,nature_reserve,0.25103378,28.054,61.396,4,Severely Vulnerable
30.9720208388,77.3104,SHIMLA,SHIMLA,1161,17.166954,132.8789,27.0,24.723019646583882,3772.9815584693642,158.7210227841266,0,forest,0.3163329,28.054,61.396,4,Severely Vulnerable
31.88640841,76.9124,MANDI,PADHAR,1297,10.678776,210.96376,18.0,4.8176370507571304,735.5801487008778,1015.4976739095613,1,forest,0.20334262,31.966,69.861,4,Severely Vulnerable
31.6205007263,77.3082,KULLU,BANJAR,1725,27.908487,211.26373,48.0,286.86149750424414,2490.615081906532,339.4565779035694,0,forest,0.5226407,23.856,52.159,4,Severely Vulnerable
31.1314909967,77.7483,SHIMLA,JUBBAL,1418,17.277182,152.10272,28.0,11.731580449329371,74.0287913362679,38.097576633711405,1,park,0.36836252,23.856,52.159,4,Severely Vulnerable
31.93404993,76.8703,MANDI,PADHAR,1314,17.430038,235.49147,22.0,516.6710105686138,892.0731365291023,6.522106605442696,11,forest,0.601091,31.966,69.861,4,Severely Vulnerable
31.9680287243,76.2043,KANGRA,DERA GOPIPUR,567,12.692189,158.9625,19.0,45.571430907554884,4212.58984545765,3882.5046956455417,0,forest,0.31684166,35.083,76.743,4,Severely Vulnerable
31.197507366,77.6727,SHIMLA,ROHRU,2080,31.60379,176.98721,40.0,622.4231050150236,2302.899542300997,1398.4729557227533,0,forest,0.54405487,23.856,52.159,4,Severely Vulnerable
31.1554445359,77.2406,SHIMLA,SHIMLA,1372,35.37441,59.931416,57.0,154.12592548814106,2124.1374733940556,249.3408332705038,0,forest,0.49260247,23.856,52.159,4,Severely Vulnerable
32.1322685481,76.2972,KANGRA,KANGRA,761,9.451706,299.0546,13.0,23.54910529179331,833.2395932843227,52.66990426190738,2,forest,0.33114323,34.019,74.359,4,Severely Vulnerable
32.4654339481,75.9198,CHAMBA,BHATTIYAT,1181,17.920794,233.1301,28.0,144.33898834406722,267.8202180313007,687.6393366129388,9,forest,0.419986,34.019,74.359,4,Severely Vulnerable
31.2153500787,77.7289,SHIMLA,ROHRU,1711,24.15131,154.359,38.0,123.04582057404356,406.48445539166414,599.9036172541869,3,residential,0.55334675,23.856,52.159,4,Severely Vulnerable
30.8346882831,77.6084,SHIMLA,KUPVI,2134,23.642618,184.23639,32.0,443.03276904797247,2538.9186943513487,1214.3962766373545,0,forest,0.22112569,28.054,61.396,4,Severely Vulnerable
31.5103054545,78.17,KINNAUR,KALPA,1800,15.769146,246.37062,22.0,16.540275219292326,130.8862186071768,80.00649969518115,62,forest,0.3357161,27.205,59.479,4,Severely Vulnerable
32.2694967869,76.2243,KANGRA,SHAHPUR,1266,16.25149,176.82018,24.0,1706.303835556039,5462.54349450682,309.50433064255697,0,forest,0.33410138,34.019,74.359,4,Severely Vulnerable
30.8989055486,77.1033,SOLAN,SOLAN,1463,25.279118,218.04704,39.0,46.447967249661794,640.8926278624157,439.7466840531786,8,forest,0.21160479,32.197,70.464,4,Severely Vulnerable
30.8980224093,77.0695,SOLAN,SOLAN,1717,24.96485,200.32314,34.0,35.39972015826024,829.905077954601,1942.8144295579034,4,forest,0.5316707,32.197,70.464,4,Severely Vulnerable
30.7389386465,77.242,SIRMAUR,PACHHAD,1465,24.095581,220.60129,45.0,0.04284001482410098,4263.9201500399,1046.5106327012259,0,forest,0.3018182,28.054,61.396,4,Severely Vulnerable
31.2383797827,77.8789,SHIMLA,CHIRGAON,1797,16.808153,254.47589,24.0,84.63810766848674,247.9201783439575,121.16097998734024,6,forest,0.4799784,27.205,59.479,4,Severely Vulnerable
30.9936288777,77.2159,SHIMLA,SHIMLA,2103,21.688686,153.43495,38.0,66.70597972527392,306.8343489291529,440.4801436976516,6,forest,0.4390244,28.054,61.396,4,Severely Vulnerable
31.2911311255,77.4361,SHIMLA,KUMHARSAIN,1950,34.487907,243.43495,50.0,402.7276170650165,3190.960510115567,361.48519502766186,0,forest,0.4206799,23.856,52.159,4,Severely Vulnerable
32.1097530169,77.1638,KULLU,KULLU,1726,32.49748,293.9625,43.0,15.462853369100893,288.3218670951214,406.7528543193794,9,forest,0.6246711,21.894,47.828,4,Severely Vulnerable
31.5988156886,77.4782,KULLU,BANJAR,2109,22.99796,72.255325,37.0,220.0235425791306,3234.3079365167637,149.4028672859007,0,forest,0.5761089,23.856,52.159,4,Severely Vulnerable
32.2178365659,76.277,KANGRA,DHARMSHALA,1034,14.613225,277.12503,19.0,25.875814903245193,216.9926510051125,341.551210663232,3,forest,0.46903622,34.019,74.359,4,Severely Vulnerable
31.1349363495,77.4753,SHIMLA,KOTKHAI,1930,37.912567,184.76364,55.0,111.97328819346484,2250.6392533357916,1618.15470768709,0,forest,0.34966648,23.856,52.159,4,Severely Vulnerable
30.9179796367,77.7085,SHIMLA,NERUA,1596,29.456888,203.62938,48.0,3.664719516935363,6314.512295538672,780.5085588786343,0,forest,0.48957324,28.054,61.396,4,Severely Vulnerable
31.2825658573,77.8772,SHIMLA,CHIRGAON,2098,31.577278,144.63754,50.0,394.6502349529754,649.9506675167103,159.0380971018279,1,forest,0.57893366,27.205,59.479,4,Severely Vulnerable
31.4563901182,77.637,KULLU,NERMAND,1017,30.213533,178.40886,43.0,75.52520459730702,887.8087231275034,154.92394495750165,4,residential,0.401701,23.856,52.159,4,Severely Vulnerable
31.624456,76.8757,MANDI,BALH,1066,21.688686,116.56505,32.0,424.71692297868674,3369.7671226487523,2087.4031895451717,0,forest,0.62775844,32.704,71.527,4,Severely Vulnerable
32.2320809034,76.3642,KANGRA,DHARMSHALA,1660,23.117138,204.62357,36.0,15.015925962177219,9.156514289558322,181.07230724264872,18,quarry,0.4671861,34.019,74.359,4,Severely Vulnerable
30.8325047635,77.5977,SHIMLA,KUPVI,1726,18.91288,289.29004,28.0,58.10188623706954,1510.1767921127775,436.9993934852999,0,forest,0.43845627,28.054,61.396,4,Severely Vulnerable
32.0636162727,76.6963,KANGRA,BAIJNATH,1379,17.255207,321.34018,31.0,18.317243694969342,1087.7940932946851,192.86796847226282,4,forest,0.75194895,31.966,69.861,4,Severely Vulnerable
30.85703068,76.9545,SOLAN,KASAULI,887,13.516232,312.27368,28.0,65.71446339292837,1578.988411651938,884.1413128162147,0,forest,0.60715365,32.197,70.464,4,Severely Vulnerable
30.9239555616,76.931,SOLAN,KASAULI,911,15.54616,215.53767,27.0,305.22120046624326,477.8698907588015,136.94624116729628,2,forest,0.69652444,32.197,70.464,4,Severely Vulnerable
31.6237969825,76.5618,HAMIRPUR,HAMIRPUR,786,4.713325,281.30994,6.0,4.943107056778083,395.64857099294744,202.194165868852,2,forest,0.5437969,33.13,72.516,4,Severely Vulnerable
31.5546778518,77.8033,SHIMLA,RAMPUR,1739,24.536083,157.0679,44.0,114.16888577460402,3068.7184796268875,745.5668320813929,0,forest,0.6571916,23.856,52.159,4,Severely Vulnerable
30.928293349,77.6728,SHIMLA,NERUA,1177,24.372309,267.9546,30.0,3.651469285871456,3074.3224877178,71.56994129143398,0,forest,0.47814208,28.054,61.396,4,Severely Vulnerable
31.110587174,77.1635,SHIMLA,SHIMLA,2083,16.602093,257.4712,23.0,12.362367726953352,10.285644112507546,992.2517369968682,1515,residential,0.17141262,28.054,61.396,4,Severely Vulnerable
31.7274804337,76.507,HAMIRPUR,HAMIRPUR,822,11.165251,325.00797,18.0,11.83846290208642,170.2478258133334,2570.510540826994,1,forest,0.27006778,35.083,76.743,4,Severely Vulnerable
31.68435921,76.9383,MANDI,BALICHAUKI,833,18.025248,26.565052,27.0,112.64854670149128,1835.7755425291457,186.36455369052337,0,forest,0.43356475,31.966,69.861,4,Severely Vulnerable
31.4416762218,77.6336,SHIMLA,RAMPUR,1239,18.77528,272.72632,24.0,341.9541129197764,179.6242057969556,548.4884272055699,10,residential,0.31534195,23.856,52.159,4,Severely Vulnerable
31.4421076892,77.6248,KULLU,NERMAND,1005,17.68823,120.465546,36.0,41.82669996645729,614.9232383544313,218.64658244738092,9,residential,0.26015866,23.856,52.159,4,Severely Vulnerable
31.564898,76.8004,MANDI,BALDWARA,1109,23.813988,261.57303,33.0,9.554796964527817,2636.7666287946754,3878.4227353145056,0,forest,0.59477425,32.704,71.527,4,Severely Vulnerable
31.608448157,77.3105,KULLU,BANJAR,2004,23.941319,259.5085,35.0,46.61333731961447,3732.3637093476177,623.708007099995,0,forest,0.37897405,23.856,52.159,4,Severely Vulnerable
30.6302255829,77.6852,SIRMAUR,KAMRAU,1512,25.927391,86.18593,35.0,65.83062748663858,1654.8185506510545,1780.6048659186952,0,forest,0.14386897,28.054,61.396,4,Severely Vulnerable
32.2325290216,76.3389,KANGRA,DHARMSHALA,1747,13.516232,199.65382,22.0,174.33719694504015,152.46215474925484,117.31741931580387,74,farmland,0.39613777,34.019,74.359,4,Severely Vulnerable
31.68278366,77.2848,MANDI,BALICHAUKI,1152,15.964208,42.70939,25.0,32.52812244952401,723.1874362016457,142.61583576888995,1,forest,0.32340777,21.894,47.828,4,Severely Vulnerable
30.9896491574,77.6734,SHIMLA,NERUA,1712,27.369692,268.21008,35.0,169.40644828819728,441.99475881386934,373.30627456678366,3,forest,0.5361737,28.054,61.396,4,Severely Vulnerable
32.2444942769,76.3361,KANGRA,DHARMSHALA,1723,16.602093,192.52881,29.0,60.88845517054267,109.50663328191132,47.639622181747185,532,forest,0.51231945,34.019,74.359,4,Severely Vulnerable
32.274421492,75.9156,KANGRA,NURPUR,573,11.018079,85.23636,17.0,263.617719775712,2403.7259695761304,215.45535045592865,0,forest,0.41596365,34.019,74.359,4,Severely Vulnerable
31.72333885,76.7684,MANDI,SARKAGHAT,859,23.813988,98.42697,29.0,5.412581999104527,3816.885177970235,64.12406504382497,0,residential,0.28562838,31.966,69.861,4,Severely Vulnerable
30.8331118806,77.2089,SIRMAUR,PACHHAD,1813,28.526237,239.62088,40.0,0.5747356744389636,2528.985325707791,777.9126427233186,0,forest,0.2386998,28.054,61.396,4,Severely Vulnerable
32.302761772,75.8834,KANGRA,NURPUR,597,6.5226655,135.0,10.0,71.8050362880425,136.31289194110707,235.82002279302122,20,forest,0.16469395,34.019,74.359,4,Severely Vulnerable
32.2735210513,77.1805,KULLU,MANALI,2010,11.871018,180.0,13.0,37.1143347714973,9.085196525387643,69.56355718870236,625,military,0.267612,18.923,41.302,4,Severely Vulnerable
31.86614458,76.8643,MANDI,PADHAR,990,26.187,226.33221,38.0,17.679054809786873,2248.322991088566,422.406436386445,0,residential,0.4351359,31.966,69.861,4,Severely Vulnerable
31.59259348,76.7544,MANDI,BALDWARA,840,18.10826,261.46924,24.0,471.107477925918,1505.1623355499044,1343.7949260673297,0,forest,0.57267004,32.704,71.527,4,Severely Vulnerable
30.9215721017,77.1654,SOLAN,KANDAGHAT,1163,20.417892,235.61966,34.0,798.4766775564252,2401.177850658657,303.87050312419905,0,forest,0.5895331,28.054,61.396,4,Severely Vulnerable
32.1672708181,76.3417,KANGRA,DHARMSHALA,1041,10.247347,153.43495,16.0,114.08583561778146,1087.830400883034,214.45558958488365,0,residential,0.32666904,34.019,74.359,4,Severely Vulnerable
30.5237464147,77.2473,SIRMAUR,NAHAN,391,8.673249,122.00539,12.0,28.588475486553325,763.2891063644823,753.9338043985794,1,forest,0.24983944,32.082,70.255,4,Severely Vulnerable
31.1310528333,77.7425,SHIMLA,JUBBAL,1472,14.341259,34.695152,21.0,33.16241841720564,410.54487675411974,230.9051099192767,1,park,0.78111804,23.856,52.159,4,Severely Vulnerable
30.8300182295,77.1862,SIRMAUR,PACHHAD,1255,21.802094,284.03625,31.0,53.3487555087374,1491.5292041175092,207.33394682269738,0,forest,0.28703496,28.054,61.396,4,Severely Vulnerable
31.1169975359,77.7521,SHIMLA,JUBBAL,1648,22.862799,85.601295,34.0,125.8322897702518,1643.8047612995053,610.6311802171829,0,forest,0.52416354,28.054,61.396,4,Severely Vulnerable
30.7754087385,77.2985,SIRMAUR,R AJGARH,802,14.747,259.38034,18.0,13.02956605847844,2182.0482062892283,119.87749931819856,0,forest,0.09593496,28.054,61.396,4,Severely Vulnerable
31.71703711,76.9329,MANDI,BALICHAUKI,744,7.8124094,315.0,12.0,46.49082845819668,693.6697476597014,251.92061048684562,20,residential,0.14029995,31.966,69.861,4,Severely Vulnerable
31.78798691,77.163,MANDI,AUT,1909,33.690983,129.09386,55.0,901.3296969073785,2718.9969018445536,523.7768240359068,0,forest,0.5975449,21.894,47.828,4,Severely Vulnerable
31.3220435523,77.342,SHIMLA,KUMHARSAIN,795,22.862799,302.4712,36.0,71.63861728238118,2960.5979503958342,203.64653028118093,0,forest,0.49252066,23.856,52.159,4,Severely Vulnerable
31.60041381,76.8177,MANDI,BALDWARA,1439,19.279938,146.30994,34.0,170.01722676001856,3701.5951452921086,894.8989183530466,0,forest,0.48983365,32.704,71.527,4,Severely Vulnerable
31.64042574,77.2983,MANDI,BALICHAUKI,1505,22.403688,78.69007,32.0,209.25248531543298,1773.1721851322548,202.56054271805888,0,forest,0.27450982,21.894,47.828,4,Severely Vulnerable
32.0453530541,77.1281,KULLU,KULLU,1364,15.39534,139.76364,22.0,20.291257251684925,1248.1341268392252,546.5586420170505,0,residential,0.050214823,21.894,47.828,4,Severely Vulnerable
31.86278674,76.8465,MANDI,JOGINDAR NAGAR,1023,25.433996,197.8189,39.0,548.7560083148142,746.1848974756412,643.9516689893842,1,residential,0.38404825,31.966,69.861,4,Severely Vulnerable
31.0236474635,76.9588,SOLAN,KRISHANGARH,814,22.512022,69.443954,32.0,223.38681666900484,4278.57608836279,107.17615492768063,0,forest,0.76744187,32.197,70.464,4,Severely Vulnerable
32.5542506318,76.1293,CHAMBA,CHAMBA,1005,22.93803,276.58194,39.0,17.478923463155805,154.26031655181143,609.6083401336641,10,residential,0.44222462,34.019,74.359,4,Severely Vulnerable
32.1354546307,76.5559,KANGRA,PALAMPUR,1681,20.240122,195.25511,29.0,48.81818361207036,938.4869571756266,463.8489249791634,3,forest,0.6057195,34.019,74.359,4,Severely Vulnerable
32.2148695175,76.376,KANGRA,DHARMSHALA,1647,18.834412,211.42957,26.0,45.755570993611194,475.312073980741,90.12592272891345,71,residential,0.42173213,34.019,74.359,4,Severely Vulnerable
31.75511604,76.859,MANDI,KOTLI,1195,11.055074,65.556046,19.0,58.61574923776349,1198.7903176272184,571.3647189024429,0,forest,0.4520548,31.966,69.861,4,Severely Vulnerable
31.4425739597,77.6262,KULLU,NERMAND,975,28.160545,115.01689,50.0,26.207076966466566,485.5638065154578,116.2335263688699,10,residential,0.1712387,23.856,52.159,4,Severely Vulnerable
31.2177996257,77.8428,SHIMLA,CHIRGAON,1724,24.711647,341.56506,41.0,14.192684037748656,1056.3420211815114,331.84597533711667,1,forest,0.38617754,23.856,52.159,4,Severely Vulnerable
31.5373654838,78.017,KINNAUR,NICHAR,1675,31.577278,324.63754,45.0,102.38120159357355,343.82365750758754,193.7039485354509,23,residential,0.36925188,27.205,59.479,4,Severely Vulnerable
30.5544718385,77.2868,SIRMAUR,NAHAN,730,31.970554,126.57303,39.0,102.60686486978437,512.6394733852809,2480.352851072683,13,forest,0.40994853,32.082,70.255,4,Severely Vulnerable
31.98884607,76.7617,MANDI,JOGINDAR NAGAR,1051,15.37003,241.9275,24.0,200.75550582744543,1476.8711262412287,88.72726399661582,0,residential,0.57056385,31.966,69.861,4,Severely Vulnerable
31.108068369,77.2005,SHIMLA,SHIMLA,2254,35.012688,71.14684,51.0,14.287073649835003,110.7290770843521,928.6047191815175,1754,scrub,0.5106068,28.054,61.396,4,Severely Vulnerable
31.3855682533,77.7062,SHIMLA,RAMPUR,1638,30.480316,52.815292,60.0,385.41943371724795,2439.255680844863,711.6786117370013,0,forest,0.70492184,23.856,52.159,4,Severely Vulnerable
31.4749090391,77.6738,KULLU,NERMAND,1279,31.532997,108.43495,39.0,232.46649703911007,1412.7729040558436,413.7964936277233,0,forest,0.5186804,23.856,52.159,4,Severely Vulnerable
31.2765144552,77.5137,SHIMLA,NANKHARI,2555,30.097868,120.14139,41.0,1096.6110212406115,926.8308032729974,883.7930863116535,1,forest,0.36998305,23.856,52.159,4,Severely Vulnerable
31.65858428,76.9443,MANDI,BALH,782,18.128937,122.90524,25.0,10.355894296510618,332.91289374525905,267.65630269894405,2,forest,0.13250983,31.966,69.861,4,Severely Vulnerable
31.1040916563,77.1652,SHIMLA,SHIMLA,2069,36.40682,164.74489,54.0,84.97098857519114,0.0,758.7956664107245,2030,residential,0.13918017,28.054,61.396,4,Severely Vulnerable
31.1581132631,76.8681,SOLAN,ARKI,967,28.842314,183.36646,37.0,98.51807170294732,3248.521322843321,161.03047433525313,0,forest,0.6047937,32.704,71.527,4,Severely Vulnerable
32.5955849074,76.0706,CHAMBA,CHAMBA,1021,24.206846,322.30576,35.0,1.7470839205689053,354.73453450654785,67.1519245747545,1,forest,0.43457666,34.019,74.359,4,Severely Vulnerable
31.9900367175,76.1559,KANGRA,DERA GOPIPUR,470,11.055074,294.44397,15.0,43.96022323621423,928.3355955258577,335.16938777462434,1,forest,0.35838926,35.083,76.743,4,Severely Vulnerable
31.4983344375,77.4206,KULLU,ANI,2203,15.37003,208.0725,24.0,13.190902894104285,3558.475660480347,1066.2709176834069,0,forest,0.50857,23.856,52.159,4,Severely Vulnerable
31.68883808,76.6922,MANDI,SARKAGHAT,1030,10.247347,63.434948,17.0,4.112035143336189,2402.21940089798,1493.124185967706,0,forest,0.65555173,31.966,69.861,4,Severely Vulnerable
31.6899548391,77.2827,KULLU,SAINJ,1163,18.834412,211.42957,37.0,341.5561462302487,281.1383071520939,86.3414882916695,1,forest,0.21741061,21.894,47.828,4,Severely Vulnerable
