Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
"31.1749666523, 76.9846",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1749666523, 76.9846",31.1749666523,76.9846,1,Concerned
"31.2173004076, 77.4582",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2173004076, 77.4582",31.2173004076,77.4582,1,Concerned
"76.7124, 31.4364557826",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7124, 31.4364557826",76.7124,31.4364557826,1,Concerned
"32.1131677422, 77.1791",,KULLU,KULLU,HIMACHAL PRADESH,,"32.1131677422, 77.1791",32.1131677422,77.1791,1,Concerned
,,AUT,MANDI,HIMACHAL PRADESH,"31.82770895, 77.1572","31.82770895, 77.1572",31.82770895,77.1572,1,Concerned
"31.5361482108, 78.0784",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5361482108, 78.0784",31.5361482108,78.0784,1,Concerned
"31.7664061362, 76.3703",,NADAUN,HAMIRPUR,HIMACHAL PRADESH,,"31.7664061362, 76.3703",31.7664061362,76.3703,1,Concerned
"30.9488878411, 76.7759",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.9488878411, 76.7759",30.9488878411,76.7759,1,Concerned
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.871484, 76.9266","31.871484, 76.9266",31.871484,76.9266,1,Concerned
"31.787039715, 76.3676",,JAWALA MUKHI,KANGRA,HIMACHAL PRADESH,,"31.787039715, 76.3676",31.787039715,76.3676,1,Concerned
"31.2523812099, 77.0129",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2523812099, 77.0129",31.2523812099,77.0129,1,Concerned
"32.2383670876, 76.3285",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2383670876, 76.3285",32.2383670876,76.3285,1,Concerned
"31.8944440321, 76.5929",,JAISINGHPUR,KANGRA,HIMACHAL PRADESH,,"31.8944440321, 76.5929",31.8944440321,76.5929,1,Concerned
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.60269796, 76.7702","31.60269796, 76.7702",31.60269796,76.7702,1,Concerned
"32.2447913084, 77.1842",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2447913084, 77.1842",32.2447913084,77.1842,1,Concerned
"76.7903, 31.2427392277",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.7903, 31.2427392277",76.7903,31.2427392277,1,Concerned
"76.6287, 31.5533664367",,BHARARI,BILASPUR,HIMACHAL PRADESH,,"76.6287, 31.5533664367",76.6287,31.5533664367,1,Concerned
,,LAD BHAROL,MANDI,HIMACHAL PRADESH,"31.92165288, 76.7058","31.92165288, 76.7058",31.92165288,76.7058,1,Concerned
"31.2210351425, 76.8059",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.2210351425, 76.8059",31.2210351425,76.8059,1,Concerned
"30.8794057712, 77.104",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8794057712, 77.104",30.8794057712,77.104,1,Concerned
"31.2252855977, 77.7812",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2252855977, 77.7812",31.2252855977,77.7812,1,Concerned
"31.9477157912, 77.1257",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9477157912, 77.1257",31.9477157912,77.1257,1,Concerned
"32.7468240898, 76.0783",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7468240898, 76.0783",32.7468240898,76.0783,1,Concerned
"31.0223967888, 77.1471",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0223967888, 77.1471",31.0223967888,77.1471,1,Concerned
"32.1119790622, 77.0773",,MANALI,KULLU,HIMACHAL PRADESH,,"32.1119790622, 77.0773",32.1119790622,77.0773,1,Concerned
"31.2762995694, 77.8326",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2762995694, 77.8326",31.2762995694,77.8326,1,Concerned
,,LAD BHAROL,MANDI,HIMACHAL PRADESH,"31.96441961, 76.6898","31.96441961, 76.6898",31.96441961,76.6898,1,Concerned
"31.3418378953, 77.369",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3418378953, 77.369",31.3418378953,77.369,1,Concerned
"30.743457588, 77.3291",,NOHRA,SIRMAUR,HIMACHAL PRADESH,,"30.743457588, 77.3291",30.743457588,77.3291,1,Concerned
"32.5726216384, 75.8942",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5726216384, 75.8942",32.5726216384,75.8942,1,Concerned
"31.2734882863, 77.4825",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2734882863, 77.4825",31.2734882863,77.4825,1,Concerned
"31.7072635892, 76.5295",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.7072635892, 76.5295",31.7072635892,76.5295,1,Concerned
"31.1140253673, 77.6609",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1140253673, 77.6609",31.1140253673,77.6609,1,Concerned
"32.3422050143, 76.0893",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.3422050143, 76.0893",32.3422050143,76.0893,1,Concerned
"31.3266479553, 77.4866",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3266479553, 77.4866",31.3266479553,77.4866,1,Concerned
"31.1051481284, 77.641",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1051481284, 77.641",31.1051481284,77.641,1,Concerned
"32.1152704123, 77.0633",,KULLU,KULLU,HIMACHAL PRADESH,,"32.1152704123, 77.0633",32.1152704123,77.0633,1,Concerned
"31.1242343638, 76.776",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.1242343638, 76.776",31.1242343638,76.776,1,Concerned
"32.2911956665, 76.1607",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2911956665, 76.1607",32.2911956665,76.1607,1,Concerned
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.00303072, 76.8352","32.00303072, 76.8352",32.00303072,76.8352,1,Concerned
"31.7120781191, 76.6443",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.7120781191, 76.6443",31.7120781191,76.6443,1,Concerned
"32.0023739079, 77.122",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0023739079, 77.122",32.0023739079,77.122,1,Concerned
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.81589793, 76.7528","31.81589793, 76.7528",31.81589793,76.7528,1,Concerned
"31.4406790613, 77.4301",,ANI,KULLU,HIMACHAL PRADESH,,"31.4406790613, 77.4301",31.4406790613,77.4301,1,Concerned
"30.997215458, 77.171",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.997215458, 77.171",30.997215458,77.171,1,Concerned
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.69915507, 76.7444","31.69915507, 76.7444",31.69915507,76.7444,1,Concerned
"31.4016174868, 77.6758",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4016174868, 77.6758",31.4016174868,77.6758,1,Concerned
"30.5650929057, 77.6205",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.5650929057, 77.6205",30.5650929057,77.6205,1,Concerned
"31.8427854597, 76.5053",,JAISINGHPUR,KANGRA,HIMACHAL PRADESH,,"31.8427854597, 76.5053",31.8427854597,76.5053,1,Concerned
"31.4171283219, 77.4237",,ANI,KULLU,HIMACHAL PRADESH,,"31.4171283219, 77.4237",31.4171283219,77.4237,1,Concerned
"32.3789337237, 76.005",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.3789337237, 76.005",32.3789337237,76.005,1,Concerned
"32.6855949878, 76.1289",,CHAURAH,CHAMBA,HIMACHAL PRADESH,,"32.6855949878, 76.1289",32.6855949878,76.1289,1,Concerned
"31.4539753232, 77.6734",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4539753232, 77.6734",31.4539753232,77.6734,1,Concerned
"30.9126382353, 77.7477",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9126382353, 77.7477",30.9126382353,77.7477,1,Concerned
"31.2251561751, 77.7883",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2251561751, 77.7883",31.2251561751,77.7883,1,Concerned
"31.4713981636, 77.8105",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4713981636, 77.8105",31.4713981636,77.8105,1,Concerned
"32.4299744874, 76.0305",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4299744874, 76.0305",32.4299744874,76.0305,1,Concerned
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.83462087, 76.8275","31.83462087, 76.8275",31.83462087,76.8275,1,Concerned
"31.2415781457, 77.0043",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2415781457, 77.0043",31.2415781457,77.0043,1,Concerned
"31.1559756413, 77.7228",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1559756413, 77.7228",31.1559756413,77.7228,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.72062134, 76.9352","31.72062134, 76.9352",31.72062134,76.9352,1,Concerned
"32.5713436107, 76.1169",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5713436107, 76.1169",32.5713436107,76.1169,1,Concerned
"31.6413998369, 77.4066",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6413998369, 77.4066",31.6413998369,77.4066,1,Concerned
"32.1589298826, 76.4484",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1589298826, 76.4484",32.1589298826,76.4484,1,Concerned
"31.789803257, 76.2602",,RAKAR,KANGRA,HIMACHAL PRADESH,,"31.789803257, 76.2602",31.789803257,76.2602,1,Concerned
"32.2540220939, 77.1712",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2540220939, 77.1712",32.2540220939,77.1712,1,Concerned
"31.884680084, 76.486",,THURAL,KANGRA,HIMACHAL PRADESH,,"31.884680084, 76.486",31.884680084,76.486,1,Concerned
"30.5961356783, 77.4991",,RENUKA,SIRMAUR,HIMACHAL PRADESH,,"30.5961356783, 77.4991",30.5961356783,77.4991,1,Concerned
,,BALH,MANDI,HIMACHAL PRADESH,"31.62705766, 76.8303","31.62705766, 76.8303",31.62705766,76.8303,1,Concerned
"32.5879432491, 76.117",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5879432491, 76.117",32.5879432491,76.117,1,Concerned
"31.2103424347, 76.8198",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.2103424347, 76.8198",31.2103424347,76.8198,1,Concerned
"31.1462142737, 77.7257",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1462142737, 77.7257",31.1462142737,77.7257,1,Concerned
"31.5321167314, 78.1299",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5321167314, 78.1299",31.5321167314,78.1299,1,Concerned
"31.3265342902, 77.4858",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3265342902, 77.4858",31.3265342902,77.4858,1,Concerned
"31.1130282896, 77.7533",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1130282896, 77.7533",31.1130282896,77.7533,1,Concerned
"32.5959966813, 75.9277",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5959966813, 75.9277",32.5959966813,75.9277,1,Concerned
"31.5928617867, 77.3128",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.5928617867, 77.3128",31.5928617867,77.3128,1,Concerned
"31.0516179237, 77.2682",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0516179237, 77.2682",31.0516179237,77.2682,1,Concerned
"31.2861408646, 76.9415",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2861408646, 76.9415",31.2861408646,76.9415,1,Concerned
,,THUNAG,MANDI,HIMACHAL PRADESH,"31.60870894, 77.163","31.60870894, 77.163",31.60870894,77.163,1,Concerned
"32.644681765, 75.9536",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.644681765, 75.9536",32.644681765,75.9536,1,Concerned
"30.9458749689, 77.6712",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9458749689, 77.6712",30.9458749689,77.6712,1,Concerned
"32.4838869811, 75.9087",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4838869811, 75.9087",32.4838869811,75.9087,1,Concerned
,,BALH,MANDI,HIMACHAL PRADESH,"31.53397537, 76.8385","31.53397537, 76.8385",31.53397537,76.8385,1,Concerned
"30.9705000398, 77.0858",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9705000398, 77.0858",30.9705000398,77.0858,1,Concerned
"31.3372698221, 77.6039",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3372698221, 77.6039",31.3372698221,77.6039,1,Concerned
"31.0717143773, 76.855",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.0717143773, 76.855",31.0717143773,76.855,1,Concerned
"30.9319531229, 77.605",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9319531229, 77.605",30.9319531229,77.605,1,Concerned
"31.2887465341, 77.8193",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2887465341, 77.8193",31.2887465341,77.8193,1,Concerned
"32.4718201691, 75.9356",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4718201691, 75.9356",32.4718201691,75.9356,1,Concerned
"32.4198964452, 76.0223",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4198964452, 76.0223",32.4198964452,76.0223,1,Concerned
"30.9776216035, 77.3495",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9776216035, 77.3495",30.9776216035,77.3495,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.69458166, 77.0338","31.69458166, 77.0338",31.69458166,77.0338,1,Concerned
"31.2761741187, 77.9963",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2761741187, 77.9963",31.2761741187,77.9963,1,Concerned
"32.062027313, 77.0951",,KULLU,KULLU,HIMACHAL PRADESH,,"32.062027313, 77.0951",32.062027313,77.0951,1,Concerned
"31.4740691257, 77.5161",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4740691257, 77.5161",31.4740691257,77.5161,1,Concerned
"31.2455083554, 77.032",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2455083554, 77.032",31.2455083554,77.032,1,Concerned
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.00261926, 76.835","32.00261926, 76.835",32.00261926,76.835,1,Concerned
"31.3519838196, 77.5681",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3519838196, 77.5681",31.3519838196,77.5681,1,Concerned
"31.5336067139, 78.1303",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5336067139, 78.1303",31.5336067139,78.1303,1,Concerned
"30.962696224, 77.0557",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.962696224, 77.0557",30.962696224,77.0557,1,Concerned
"31.1618092548, 76.9212",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1618092548, 76.9212",31.1618092548,76.9212,1,Concerned
"32.2688664039, 75.9987",,NURPUR,KANGRA,HIMACHAL PRADESH,,"32.2688664039, 75.9987",32.2688664039,75.9987,1,Concerned
"31.3649170332, 77.7927",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3649170332, 77.7927",31.3649170332,77.7927,1,Concerned
"30.9315141824, 77.4503",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9315141824, 77.4503",30.9315141824,77.4503,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.53410633, 77.2839","31.53410633, 77.2839",31.53410633,77.2839,1,Concerned
"31.3878945324, 77.641",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3878945324, 77.641",31.3878945324,77.641,1,Concerned
"76.5361, 31.3010016266",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.5361, 31.3010016266",76.5361,31.3010016266,1,Concerned
"30.8212697302, 77.2124",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.8212697302, 77.2124",30.8212697302,77.2124,1,Concerned
"30.6651411868, 77.4231",,RENUKA,SIRMAUR,HIMACHAL PRADESH,,"30.6651411868, 77.4231",30.6651411868,77.4231,1,Concerned
"32.3250309295, 76.0604",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.3250309295, 76.0604",32.3250309295,76.0604,1,Concerned
"30.8965603369, 77.1016",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8965603369, 77.1016",30.8965603369,77.1016,1,Concerned
"76.837, 31.4081184185",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.837, 31.4081184185",76.837,31.4081184185,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.71760565, 77.032","31.71760565, 77.032",31.71760565,77.032,1,Concerned
"31.1442439001, 77.7129",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1442439001, 77.7129",31.1442439001,77.7129,1,Concerned
"30.9085407548, 77.0802",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9085407548, 77.0802",30.9085407548,77.0802,1,Concerned
"31.0607755563, 77.0494",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.0607755563, 77.0494",31.0607755563,77.0494,1,Concerned
"31.6467553625, 76.3901",,NADAUN,HAMIRPUR,HIMACHAL PRADESH,,"31.6467553625, 76.3901",31.6467553625,76.3901,1,Concerned
"31.1928592205, 77.6495",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1928592205, 77.6495",31.1928592205,77.6495,1,Concerned
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.95673674, 76.8395","31.95673674, 76.8395",31.95673674,76.8395,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.79425113, 76.9781","31.79425113, 76.9781",31.79425113,76.9781,1,Concerned
"31.281529147, 77.689",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.281529147, 77.689",31.281529147,77.689,1,Concerned
"31.25583496, 76.8949",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.25583496, 76.8949",31.25583496,76.8949,1,Concerned
"32.4625193651, 75.9945",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4625193651, 75.9945",32.4625193651,75.9945,1,Concerned
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.71874273, 76.7458","31.71874273, 76.7458",31.71874273,76.7458,1,Concerned
"32.2364975049, 75.9961",,JAWALI,KANGRA,HIMACHAL PRADESH,,"32.2364975049, 75.9961",32.2364975049,75.9961,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.67178576, 77.0446","31.67178576, 77.0446",31.67178576,77.0446,1,Concerned
"31.3556104028, 77.5068",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.3556104028, 77.5068",31.3556104028,77.5068,1,Concerned
"31.2170244038, 77.866",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2170244038, 77.866",31.2170244038,77.866,1,Concerned
"32.0431753207, 76.7268",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0431753207, 76.7268",32.0431753207,76.7268,1,Concerned
"31.4647058394, 76.4172",,BANG>NA,UNA,HIMACHAL PRADESH,,"31.4647058394, 76.4172",31.4647058394,76.4172,1,Concerned
"30.9145782775, 77.2191",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9145782775, 77.2191",30.9145782775,77.2191,1,Concerned
"31.3037244808, 77.6574",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3037244808, 77.6574",31.3037244808,77.6574,1,Concerned
"31.2857134492, 77.4717",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2857134492, 77.4717",31.2857134492,77.4717,1,Concerned
"32.55970235, 75.8877",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.55970235, 75.8877",32.55970235,75.8877,1,Concerned
"31.6490314309, 77.4333",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6490314309, 77.4333",31.6490314309,77.4333,1,Concerned
"31.0751497169, 76.9969",,SOLAN,SOLAN,HIMACHAL PRADESH,,"31.0751497169, 76.9969",31.0751497169,76.9969,1,Concerned
"32.6646093549, 76.0375",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6646093549, 76.0375",32.6646093549,76.0375,1,Concerned
"31.1943838727, 77.8816",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.1943838727, 77.8816",31.1943838727,77.8816,1,Concerned
"30.9368178847, 77.5803",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9368178847, 77.5803",30.9368178847,77.5803,1,Concerned
"30.9346979523, 76.9177",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.9346979523, 76.9177",30.9346979523,76.9177,1,Concerned
"30.8434202329, 76.9562",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8434202329, 76.9562",30.8434202329,76.9562,1,Concerned
"30.9107950559, 77.3111",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9107950559, 77.3111",30.9107950559,77.3111,1,Concerned
"31.2783862943, 77.5499",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.2783862943, 77.5499",31.2783862943,77.5499,1,Concerned
"32.0212467396, 76.4486",,DHIRA,KANGRA,HIMACHAL PRADESH,,"32.0212467396, 76.4486",32.0212467396,76.4486,1,Concerned
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.76393805, 76.884","31.76393805, 76.884",31.76393805,76.884,1,Concerned
"76.5348, 31.2908623791",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.5348, 31.2908623791",76.5348,31.2908623791,1,Concerned
,,THUNAG,MANDI,HIMACHAL PRADESH,"31.57478306, 77.2055","31.57478306, 77.2055",31.57478306,77.2055,1,Concerned
"30.9510424003, 77.3608",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9510424003, 77.3608",30.9510424003,77.3608,1,Concerned
"31.4557226101, 77.6162",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4557226101, 77.6162",31.4557226101,77.6162,1,Concerned
"31.2722327272, 77.8779",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2722327272, 77.8779",31.2722327272,77.8779,1,Concerned
"30.8856767306, 77.1261",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8856767306, 77.1261",30.8856767306,77.1261,1,Concerned
"30.9100330565, 76.9952",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9100330565, 76.9952",30.9100330565,76.9952,1,Concerned
"31.1027214177, 77.0132",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.1027214177, 77.0132",31.1027214177,77.0132,1,Concerned
"76.6457, 31.3321913466",,JHANDATA,BILASPUR,HIMACHAL PRADESH,,"76.6457, 31.3321913466",76.6457,31.3321913466,1,Concerned
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.72530122, 76.714","31.72530122, 76.714",31.72530122,76.714,1,Concerned
"32.481518714, 75.9641",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.481518714, 75.9641",32.481518714,75.9641,1,Concerned
"31.547680797, 77.6962",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.547680797, 77.6962",31.547680797,77.6962,1,Concerned
"31.1325861206, 77.1883",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1325861206, 77.1883",31.1325861206,77.1883,1,Concerned
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.864634, 76.8978","31.864634, 76.8978",31.864634,76.8978,1,Concerned
"31.3031595602, 77.4441",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3031595602, 77.4441",31.3031595602,77.4441,1,Concerned
"31.8406903599, 77.2221",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8406903599, 77.2221",31.8406903599,77.2221,1,Concerned
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.98866292, 76.7947","31.98866292, 76.7947",31.98866292,76.7947,1,Concerned
"32.0417258787, 76.7419",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0417258787, 76.7419",32.0417258787,76.7419,1,Concerned
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.51984901, 76.7975","31.51984901, 76.7975",31.51984901,76.7975,1,Concerned
"32.1066289985, 77.0712",,KULLU,KULLU,HIMACHAL PRADESH,,"32.1066289985, 77.0712",32.1066289985,77.0712,1,Concerned
"31.0684875307, 77.0462",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.0684875307, 77.0462",31.0684875307,77.0462,1,Concerned
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.53309375, 76.7981","31.53309375, 76.7981",31.53309375,76.7981,1,Concerned
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.72778059, 76.6792","31.72778059, 76.6792",31.72778059,76.6792,1,Concerned
"32.6167926639, 76.0084",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6167926639, 76.0084",32.6167926639,76.0084,1,Concerned
"31.8094790211, 76.1377",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.8094790211, 76.1377",31.8094790211,76.1377,1,Concerned
,,CHACHYOT,MANDI,HIMACHAL PRADESH,"31.65107962, 77.0928","31.65107962, 77.0928",31.65107962,77.0928,1,Concerned
"31.497088653, 77.6632",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.497088653, 77.6632",31.497088653,77.6632,1,Concerned
"30.5607672086, 77.3719",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5607672086, 77.3719",30.5607672086,77.3719,1,Concerned
"31.4038568734, 77.6671",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4038568734, 77.6671",31.4038568734,77.6671,1,Concerned
"31.0884354667, 77.7426",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0884354667, 77.7426",31.0884354667,77.7426,1,Concerned
"31.1184383229, 77.0489",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1184383229, 77.0489",31.1184383229,77.0489,1,Concerned
,,SANDHOL,MANDI,HIMACHAL PRADESH,"31.81575264, 76.6378","31.81575264, 76.6378",31.81575264,76.6378,1,Concerned
"31.2107337079, 77.1737",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2107337079, 77.1737",31.2107337079,77.1737,1,Concerned
"31.1622091224, 76.7596",,NALAGARH,SOLAN,HIMACHAL PRADESH,,"31.1622091224, 76.7596",31.1622091224,76.7596,1,Concerned
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.65887283, 76.8834","31.65887283, 76.8834",31.65887283,76.8834,1,Concerned
"31.1052105998, 77.7542",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1052105998, 77.7542",31.1052105998,77.7542,1,Concerned
"31.8883325114, 76.3016",,JAWALA MUKHI,KANGRA,HIMACHAL PRADESH,,"31.8883325114, 76.3016",31.8883325114,76.3016,1,Concerned
"31.6968625981, 76.6597",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.6968625981, 76.6597",31.6968625981,76.6597,1,Concerned
"30.9609332336, 77.1956",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9609332336, 77.1956",30.9609332336,77.1956,1,Concerned
"32.3142473557, 76.1054",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.3142473557, 76.1054",32.3142473557,76.1054,1,Concerned
,,BALH,MANDI,HIMACHAL PRADESH,"31.6415782, 76.9257","31.6415782, 76.9257",31.6415782,76.9257,1,Concerned
