elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,ndvi,rainfall_7day,rainfall_15day,landuse_commercial,landuse_farmland,landuse_forest,landuse_industrial,landuse_military,landuse_nature_reserve,landuse_other,landuse_park,landuse_recreation_ground,landuse_residential,landuse_retail,landuse_scrub
-0.08865767123884509,0.2919587368383963,0.8797066391528753,-0.32164442146415445,-0.4364273038193137,-0.45387359836020247,1.168635812313664,-0.2134903574674858,-0.5282846321120579,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.2458397076174772,-0.06440860410860175,0.51393266812879,0.1950319774523248,-0.5639389993005592,-1.1091734657729335,-0.23028517951133495,2.4374666747771916,0.6064088802393292,-0.3705683288032309,-0.3652296047568076,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.6875628291352809,0.07788156685015021,-0.5486701564918441,0.2688428915832504,-0.5533436594863028,0.491721890649613,-0.0790430164545242,-0.217864874022345,0.3363606670384636,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.706285511314382,0.721727878994146,1.6262183714421508,0.34265380571417603,-0.5923502755586249,-0.01681944833167301,-0.30670395856673166,-0.217864874022345,0.8010694477905573,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.16670509215969,1.4452275281875018,-0.9952778020265494,1.4498175176780603,-0.4792714305536519,-1.0722385609574332,0.5750079009608063,-0.003513562834244046,-0.36917329701203044,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.4879015536515388,-1.6877064192934812,0.6933174586640073,-1.7978627040826667,-0.4694717969793865,1.4123641454933282,1.0161590228997837,-0.217864874022345,-0.9715861133866543,1.2546499142493233,1.256077678002404,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
-0.7181375669257896,1.0662852664747364,1.8883479469768119,0.4164647198451017,-0.5239462312155411,-0.8220539522773949,-0.7383942825459686,-0.2134903574674858,0.9057449514855225,0.7045867188841187,0.7050423755412037,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.9789220951389523,-0.016360247466280644,0.7066009625503733,0.12122106332139922,-0.5387782588684641,1.2435436068989951,-0.0038281126811004853,-0.217864874022345,1.4955623124853985,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
-0.42138275895908717,-0.770040394120508,0.8412108842505397,-0.6168880779878569,-0.5641591387029259,-0.4545333459239871,-0.6473172809886524,-0.217864874022345,0.4492636611595449,-1.794859746814859,-1.7985975080914651,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
-0.2361358182283578,-0.40802843817459555,-0.48842985270879685,-0.32164442146415445,-0.4788794902709319,-0.8624867583436707,-0.6408370175360999,-0.19599229124804898,-1.0229067611941265,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.18291794090037955,0.5475152244566558,0.9137321653810221,0.6378974622378785,2.5613045968750163,3.0942644607256597,1.546133584490441,-0.217864874022345,0.42751488844342944,-0.4101062886214107,-0.4196358894131571,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
